# time, q1-6, qdot1-6, qddot1-6, tau_total1-6, tau_ff1-6, tau_fb1-6
0.000000,0.000000,-1.570796,0.994838,1.745329,1.570796,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.029295,-13.213237,-11.986071,0.929226,0.955138,0.451481,0.000404,4.896098,2.906913,-0.035875,0.137325,0.000043,0.000404,4.896098,2.906913,-0.035875,0.137325,0.000043,0.000404,4.896098,2.906913,-0.035875,0.137325,0.000043
0.010000,0.000000,-1.570796,0.994838,1.745329,1.570796,0.000000,0.000047,0.000063,0.000006,0.000001,-0.000003,0.000059,0.008914,0.012089,0.001065,0.000158,-0.000938,0.355892,0.011858,4.916853,2.909918,-0.035986,0.137409,0.000216,0.011858,4.916853,2.909918,-0.035986,0.137409,0.000216,0.011858,4.916853,2.909918,-0.035986,0.137409,0.000216
0.020000,0.000001,-1.570795,0.994838,1.745329,1.570796,0.000002,0.000187,0.000252,0.000024,0.000002,-0.000012,0.000234,0.018079,0.024677,0.002148,0.000055,-0.002217,0.724684,0.029968,4.949466,2.914099,-0.036097,0.137459,0.000508,0.029968,4.949466,2.914099,-0.036097,0.137459,0.000508,0.029968,4.949466,2.914099,-0.036097,0.137459,0.000508
0.030000,0.000004,-1.570790,0.994838,1.745329,1.570796,0.000006,0.000417,0.000566,0.000053,0.000000,-0.000031,0.000524,0.027024,0.037122,0.003194,-0.000320,-0.003791,1.087463,0.054576,4.993794,2.919421,-0.036209,0.137466,0.000916,0.054576,4.993794,2.919421,-0.036209,0.137466,0.000916,0.054576,4.993794,2.919421,-0.036209,0.137466,0.000916
0.040000,0.000010,-1.570782,0.994839,1.745329,1.570796,0.000013,0.000735,0.001002,0.000093,-0.000004,-0.000060,0.000927,0.035749,0.049426,0.004202,-0.000964,-0.005658,1.444203,0.085523,5.049692,2.925848,-0.036326,0.137422,0.001438,0.085523,5.049692,2.925848,-0.036326,0.137422,0.001438,0.085523,5.049692,2.925848,-0.036326,0.137422,0.001438
0.050000,0.000020,-1.570769,0.994840,1.745329,1.570795,0.000025,0.001140,0.001559,0.000143,-0.000015,-0.000103,0.001441,0.044255,0.061585,0.005176,-0.001875,-0.007816,1.794877,0.122654,5.117015,2.933348,-0.036450,0.137318,0.002072,0.122654,5.117015,2.933348,-0.036450,0.137318,0.002072,0.122654,5.117015,2.933348,-0.036450,0.137318,0.002072
0.060000,0.000034,-1.570750,0.994842,1.745329,1.570793,0.000043,0.001629,0.002237,0.000204,-0.000033,-0.000161,0.002064,0.052545,0.073601,0.006115,-0.003050,-0.010261,2.139457,0.165813,5.195619,2.941889,-0.036584,0.137148,0.002816,0.165813,5.195619,2.941889,-0.036584,0.137148,0.002816,0.165813,5.195619,2.941889,-0.036584,0.137148,0.002816
0.070000,0.000053,-1.570724,0.994844,1.745328,1.570791,0.000067,0.002199,0.003032,0.000275,-0.000060,-0.000237,0.002793,0.060619,0.085471,0.007021,-0.004484,-0.012992,2.477918,0.214846,5.285358,2.951438,-0.036730,0.136904,0.003668,0.214846,5.285358,2.951438,-0.036730,0.136904,0.003668,0.214846,5.285358,2.951438,-0.036730,0.136904,0.003668
0.080000,0.000079,-1.570688,0.994848,1.745328,1.570789,0.000100,0.002850,0.003945,0.000355,-0.000099,-0.000332,0.003628,0.068480,0.097195,0.007895,-0.006174,-0.016005,2.810236,0.269599,5.386084,2.961966,-0.036891,0.136577,0.004627,0.269599,5.386084,2.961966,-0.036891,0.136577,0.004627,0.269599,5.386084,2.961966,-0.036891,0.136577,0.004627
0.090000,0.000111,-1.570643,0.994852,1.745326,1.570785,0.000141,0.003578,0.004973,0.000445,-0.000151,-0.000449,0.004566,0.076128,0.108772,0.008738,-0.008118,-0.019297,3.136387,0.329920,5.427806,2.973444,-0.037069,0.136161,0.005690,0.329920,5.427806,2.973444,-0.037069,0.136161,0.005690,0.329920,5.427806,2.973444,-0.037069,0.136161,0.005690
