0.000000,0.000000,-1.570796,0.994838,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000044,4.971148,2.982572,0.000245,0.000134,0.000041,0.000044,4.971148,2.982572,0.000245,0.000134,0.000041,0.000044,4.971148,2.982572,0.000245,0.000134,0.000041
0.005000,0.000000,-1.570796,0.994838,0.000000,0.000000,-0.000000,0.000005,0.000001,-0.000002,0.000010,0.000012,-0.000007,0.000487,4.971194,2.982508,0.000286,0.000220,0.000013,0.000487,4.971194,2.982508,0.000286,0.000220,0.000013,0.000487,4.971194,2.982508,0.000286,0.000220,0.000013
0.010000,0.000000,-1.570796,0.994838,0.000000,0.000000,-0.000000,0.000022,0.000005,-0.000009,0.000041,0.000047,-0.000027,0.000930,4.971240,2.982444,0.000328,0.000307,-0.000014,0.000930,4.971240,2.982444,0.000328,0.000307,-0.000014,0.000930,4.971240,2.982444,0.000328,0.000307,-0.000014
0.015000,0.000000,-1.570796,0.994838,0.000001,0.000001,-0.000000,0.000049,0.000012,-0.000021,0.000092,0.000107,-0.000062,0.001372,4.971286,2.982380,0.000369,0.000393,-0.000042,0.001372,4.971286,2.982380,0.000369,0.000393,-0.000042,0.001372,4.971286,2.982380,0.000369,0.000393,-0.000042
0.020000,0.000001,-1.570796,0.994837,0.000001,0.000001,-0.000001,0.000087,0.000022,-0.000037,0.000164,0.000190,-0.000110,0.001814,4.971333,2.982317,0.000411,0.000479,-0.000070,0.001814,4.971333,2.982317,0.000411,0.000479,-0.000070,0.001814,4.971333,2.982317,0.000411,0.000479,-0.000070
0.025000,0.000001,-1.570796,0.994837,0.000002,0.000003,-0.000002,0.000136,0.000034,-0.000058,0.000256,0.000297,-0.000172,0.002255,4.971379,2.982254,0.000452,0.000566,-0.000097,0.002255,4.971379,2.982254,0.000452,0.000566,-0.000097,0.002255,4.971379,2.982254,0.000452,0.000566,-0.000097
0.030000,0.000002,-1.570796,0.994837,0.000004,0.000004,-0.000003,0.000196,0.000049,-0.000084,0.000368,0.000427,-0.000248,0.002695,4.971425,2.982191,0.000494,0.000653,-0.000126,0.002695,4.971425,2.982191,0.000494,0.000653,-0.000126,0.002695,4.971425,2.982191,0.000494,0.000653,-0.000126
0.035000,0.000003,-1.570796,0.994836,0.000006,0.000007,-0.000004,0.000267,0.000067,-0.000114,0.000500,0.000581,-0.000338,0.003135,4.971471,2.982129,0.000535,0.000740,-0.000154,0.003135,4.971471,2.982129,0.000535,0.000740,-0.000154,0.003135,4.971471,2.982129,0.000535,0.000740,-0.000154
0.040000,0.000005,-1.570795,0.994836,0.000009,0.000011,-0.000006,0.000348,0.000088,-0.000149,0.000652,0.000759,-0.000442,0.003573,4.971517,2.982066,0.000576,0.000827,-0.000182,0.003573,4.971517,2.982066,0.000576,0.000827,-0.000182,0.003573,4.971517,2.982066,0.000576,0.000827,-0.000182
0.045000,0.000007,-1.570795,0.994835,0.000013,0.000015,-0.000009,0.000440,0.000111,-0.000189,0.000824,0.000961,-0.000561,0.004012,4.971562,2.982004,0.000618,0.000914,-0.000211,0.004012,4.971562,2.982004,0.000618,0.000914,-0.000211,0.004012,4.971562,2.982004,0.000618,0.000914,-0.000211
