# time, q1-6, qdot1-6, qddot1-6, tau_total1-6, tau_ff1-6, tau_fb1-6
0.000000,0.000000,-1.570796,0.994838,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.034987,-14.620316,-12.951328,-0.006933,0.012780,-0.016557,0.000346,4.971527,2.982659,0.000241,0.000132,0.000044,0.000346,4.971527,2.982659,0.000241,0.000132,0.000044,0.000346,4.971527,2.982659,0.000241,0.000132,0.000044
0.010000,0.000000,-1.570796,0.994838,0.000000,0.000000,0.000000,0.000040,0.000033,0.000004,0.000017,0.000006,0.000036,0.007588,0.006255,0.000809,0.002169,0.001195,0.029190,0.010139,4.982280,2.984692,0.000256,0.000275,0.000058,0.010139,4.982280,2.984692,0.000256,0.000275,0.000058,0.010139,4.982280,2.984692,0.000256,0.000275,0.000058
0.020000,0.000001,-1.570795,0.994838,0.000000,0.000000,0.000001,0.000159,0.000131,0.000017,0.000066,0.000025,0.000145,0.015455,0.012779,0.001605,0.004505,0.002403,0.059092,0.025601,4.999161,2.987517,0.000287,0.000451,0.000080,0.025601,4.999161,2.987517,0.000287,0.000451,0.000080,0.025601,4.999161,2.987517,0.000287,0.000451,0.000080
0.030000,0.000004,-1.570793,0.994838,0.000002,0.000001,0.000003,0.000356,0.000295,0.000037,0.000149,0.000056,0.000322,0.023198,0.019238,0.002346,0.006895,0.003561,0.088149,0.046643,5.022107,2.991079,0.000334,0.000656,0.000112,0.046643,5.022107,2.991079,0.000334,0.000656,0.000112,0.046643,5.022107,2.991079,0.000334,0.000656,0.000112
0.040000,0.000009,-1.570789,0.994839,0.000004,0.000001,0.000008,0.000630,0.000522,0.000064,0.000265,0.000098,0.000568,0.030815,0.025633,0.003031,0.009338,0.004672,0.116357,0.055402,5.027973,2.995321,0.000396,0.000890,0.000152,0.055402,5.027973,2.995321,0.000396,0.000890,0.000152,0.055402,5.027973,2.995321,0.000396,0.000890,0.000152
0.050000,0.000017,-1.570782,0.994839,0.000007,0.000003,0.000015,0.000979,0.000813,0.000098,0.000414,0.000151,0.000879,0.038308,0.031962,0.003663,0.011833,0.005737,0.143716,0.056701,5.029607,3.000190,0.000473,0.001151,0.000200,0.056701,5.029607,3.000190,0.000473,0.001151,0.000200,0.056701,5.029607,3.000190,0.000473,0.001151,0.000200
0.060000,0.000029,-1.570772,0.994841,0.000012,0.000004,0.000026,0.001403,0.001167,0.000138,0.000596,0.000215,0.001254,0.045675,0.038224,0.004241,0.014378,0.006757,0.170223,0.057985,5.031215,3.005632,0.000567,0.001439,0.000256,0.057985,5.031215,3.005632,0.000567,0.001439,0.000256,0.057985,5.031215,3.005632,0.000567,0.001439,0.000256
0.070000,0.000046,-1.570758,0.994842,0.000019,0.000007,0.000041,0.001899,0.001583,0.000184,0.000812,0.000288,0.001691,0.052916,0.044419,0.004768,0.016973,0.007733,0.195879,0.059255,5.032797,3.011594,0.000676,0.001753,0.000320,0.059255,5.032797,3.011594,0.000676,0.001753,0.000320,0.059255,5.032797,3.011594,0.000676,0.001753,0.000320
0.080000,0.000068,-1.570740,0.994844,0.000029,0.000010,0.000061,0.002467,0.002061,0.000234,0.001060,0.000371,0.002188,0.060031,0.050545,0.005243,0.019616,0.008667,0.220681,0.060510,5.034349,3.018025,0.000801,0.002091,0.000391,0.060510,5.034349,3.018025,0.000801,0.002091,0.000391,0.060510,5.034349,3.018025,0.000801,0.002091,0.000391
0.090000,0.000096,-1.570716,0.994847,0.000041,0.000015,0.000085,0.003105,0.002599,0.000290,0.001342,0.000464,0.002743,0.067019,0.056601,0.005668,0.022307,0.009561,0.244630,0.061750,5.035870,3.024875,0.000941,0.002452,0.000469,0.061750,5.035870,3.024875,0.000941,0.002452,0.000469,0.061750,5.035870,3.024875,0.000941,0.002452,0.000469
