time,q1,q2,q3,q4,q5,q6,qv1,qv2,qv3,qv4,qv5,qv6,tau1,tau2,tau3,tau4,tau5,tau6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,qv_des1,qv_des2,qv_des3,qv_des4,qv_des5,qv_des6
1.245131,0.063134,-1.556229,0.976387,0.107004,0.131800,-0.107385,0.171429,0.030769,-0.048352,0.271062,0.329670,-0.241758,0.145055,3.115018,1.292308,0.121123,0.100122,-0.054212,0.100012,-1.549065,0.971481,0.186969,0.225901,-0.200040,0.187410,0.031679,-0.007902,0.380319,0.427846,-0.470932
1.250323,0.063897,-1.556229,0.976005,0.108148,0.133326,-0.108530,0.171429,0.030769,-0.039560,0.241758,0.285714,-0.271062,0.158242,3.093040,1.340659,0.114286,0.101587,-0.058608,0.100951,-1.548907,0.971444,0.188876,0.228044,-0.202405,0.187928,0.031565,-0.007105,0.382249,0.429169,-0.474316
1.255420,0.064660,-1.555848,0.976005,0.109674,0.134852,-0.110056,0.127473,0.021978,-0.030769,0.285714,0.315018,-0.285714,0.162637,3.084249,1.387546,0.110867,0.100122,-0.063492,0.101892,-1.548749,0.971411,0.190793,0.230194,-0.204786,0.188434,0.031446,-0.006294,0.384175,0.430470,-0.477703
1.260526,0.066186,-1.555848,0.975624,0.111963,0.137522,-0.112345,0.162637,0.021978,-0.021978,0.300366,0.300366,-0.285714,0.128938,3.101831,1.422711,0.110379,0.108425,-0.069841,0.102836,-1.548592,0.971382,0.192720,0.232350,-0.207185,0.188929,0.031322,-0.005469,0.386095,0.431748,-0.481095
1.265621,0.066567,-1.555467,0.975624,0.113108,0.139048,-0.113870,0.136264,0.013187,-0.021978,0.271062,0.315018,-0.329670,0.153846,3.144322,1.438828,0.110379,0.111844,-0.077167,0.103782,-1.548436,0.971357,0.194656,0.234512,-0.209601,0.189411,0.031194,-0.004630,0.388010,0.433003,-0.484491
1.270746,0.067330,-1.555467,0.975624,0.114252,0.140574,-0.115396,0.145055,0.021978,-0.013187,0.256410,0.329670,-0.285714,0.136264,3.182418,1.440293,0.113797,0.110379,-0.084005,0.104730,-1.548281,0.971336,0.196602,0.236681,-0.212033,0.189882,0.031060,-0.003777,0.389919,0.434235,-0.487890
1.275836,0.068093,-1.555467,0.975624,0.115778,0.142100,-0.116922,0.171429,0.021978,-0.013187,0.315018,0.329670,-0.373626,0.130403,3.201465,1.421245,0.115263,0.118193,-0.089377,0.105681,-1.548126,0.971320,0.198557,0.238856,-0.214483,0.190340,0.030921,-0.002909,0.391822,0.435445,-0.491293
1.280939,0.068856,-1.555085,0.975624,0.116541,0.143626,-0.118448,0.145055,0.030769,-0.013187,0.256410,0.358974,-0.358974,0.149451,3.204396,1.397802,0.117705,0.118193,-0.093284,0.106634,-1.547971,0.971308,0.200522,0.241037,-0.216950,0.190787,0.030777,-0.002027,0.393720,0.436630,-0.494700
1.286078,0.069619,-1.555085,0.975624,0.118067,0.144770,-0.119974,0.145055,0.030769,-0.021978,0.256410,0.285714,-0.329670,0.169963,3.208791,1.369963,0.126496,0.129915,-0.095726,0.107589,-1.547818,0.971300,0.202496,0.243223,-0.219434,0.191221,0.030629,-0.001131,0.395612,0.437793,-0.498109
1.291214,0.070001,-1.555085,0.975242,0.119593,0.146677,-0.121881,0.153846,0.030769,-0.021978,0.315018,0.358974,-0.402930,0.161172,3.217582,1.349451,0.132357,0.130891,-0.095726,0.108547,-1.547665,0.971298,0.204480,0.245416,-0.221934,0.191642,0.030475,-0.000221,0.397498,0.438931,-0.501523
1.296318,0.071527,-1.554704,0.975242,0.121881,0.150111,-0.125696,0.171429,0.021978,-0.030769,0.285714,0.402930,-0.417582,0.161172,3.245421,1.328938,0.137241,0.131868,-0.091331,0.109506,-1.547513,0.971299,0.206473,0.247614,-0.224452,0.192051,0.030316,0.000705,0.399378,0.440046,-0.504939
1.301472,0.072290,-1.554322,0.975242,0.123407,0.151255,-0.126841,0.171429,0.021978,-0.030769,0.300366,0.329670,-0.344322,0.177289,3.268864,1.295238,0.141148,0.126496,-0.084493,0.110468,-1.547362,0.971306,0.208475,0.249817,-0.226987,0.192448,0.030152,0.001644,0.401252,0.441136,-0.508358
1.306563,0.073053,-1.554322,0.974861,0.124552,0.153162,-0.128748,0.145055,0.030769,-0.030769,0.285714,0.329670,-0.388278,0.184615,3.276190,1.270330,0.144078,0.125031,-0.078632,0.111431,-1.547212,0.971317,0.210487,0.252026,-0.229539,0.192831,0.029983,0.002599,0.403120,0.442203,-0.511780
1.311655,0.073816,-1.554322,0.974861,0.126078,0.154688,-0.129892,0.180220,0.039560,-0.030769,0.315018,0.358974,-0.285714,0.180220,3.257143,1.255678,0.144567,0.117705,-0.073748,0.112396,-1.547063,0.971333,0.212508,0.254240,-0.232108,0.193202,0.029809,0.003568,0.404982,0.443245,-0.515205
1.316774,0.074578,-1.553941,0.974861,0.127604,0.156214,-0.131418,0.162637,0.039560,-0.030769,0.300366,0.344322,-0.358974,0.158242,3.220513,1.267399,0.139194,0.114286,-0.067888,0.113363,-1.546914,0.971353,0.214539,0.256460,-0.234695,0.193560,0.029630,0.004551,0.406837,0.444262,-0.518632
1.321903,0.075341,-1.553941,0.974479,0.128748,0.158122,-0.132563,0.153846,0.030769,-0.030769,0.300366,0.417582,-0.315018,0.183150,3.185348,1.282051,0.133822,0.110867,-0.063980,0.114332,-1.546767,0.971379,0.216579,0.258684,-0.237298,0.193904,0.029446,0.005550,0.408687,0.445254,-0.522062
1.327003,0.076104,-1.553559,0.974479,0.130274,0.159266,-0.134089,0.162637,0.030769,-0.039560,0.300366,0.285714,-0.300366,0.178755,3.164835,1.330403,0.132845,0.105495,-0.062027,0.115303,-1.546620,0.971410,0.218628,0.260913,-0.239919,0.194236,0.029256,0.006563,0.410529,0.446222,-0.525494
1.332103,0.077630,-1.553559,0.974098,0.133326,0.162699,-0.137140,0.171429,0.021978,-0.039560,0.300366,0.344322,-0.329670,0.177289,3.164835,1.389011,0.126496,0.110867,-0.063004,0.116275,-1.546474,0.971446,0.220686,0.263147,-0.242556,0.194554,0.029062,0.007592,0.412365,0.447165,-0.528927
1.337212,0.078393,-1.553178,0.974098,0.134470,0.163844,-0.138666,0.171429,0.030769,-0.030769,0.271062,0.315018,-0.388278,0.169963,3.154579,1.450549,0.119658,0.106471,-0.063980,0.117249,-1.546329,0.971487,0.222753,0.265386,-0.245211,0.194858,0.028862,0.008635,0.414195,0.448082,-0.532363
1.342306,0.079156,-1.553178,0.973716,0.135996,0.165751,-0.140192,0.153846,0.039560,-0.021978,0.344322,0.402930,-0.388278,0.150916,3.131135,1.484249,0.112821,0.106960,-0.067399,0.118224,-1.546186,0.971533,0.224830,0.267629,-0.247884,0.195150,0.028657,0.009693,0.416018,0.448974,-0.535801
1.347400,0.079919,-1.552796,0.973716,0.137140,0.167277,-0.141718,0.189011,0.030769,-0.021978,0.300366,0.300366,-0.344322,0.152381,3.109157,1.506227,0.110867,0.114774,-0.073260,0.119200,-1.546043,0.971585,0.226915,0.269876,-0.250573,0.195427,0.028447,0.010767,0.417834,0.449840,-0.539241
1.352551,0.080682,-1.552796,0.973716,0.138666,0.168803,-0.143626,0.171429,0.021978,-0.013187,0.285714,0.344322,-0.402930,0.147985,3.090110,1.541392,0.109402,0.123565,-0.079121,0.120178,-1.545902,0.971642,0.229010,0.272128,-0.253279,0.195691,0.028232,0.011855,0.419644,0.450680,-0.542681
1.357660,0.081445,-1.552796,0.973716,0.139811,0.170710,-0.145151,0.153846,0.021978,-0.013187,0.271062,0.417582,-0.388278,0.126007,3.100366,1.556044,0.110379,0.126496,-0.085958,0.121158,-1.545761,0.971705,0.231113,0.274384,-0.256003,0.195940,0.028012,0.012959,0.421446,0.451495,-0.546124
1.362803,0.082971,-1.552415,0.973716,0.142863,0.174144,-0.149348,0.171429,0.013187,-0.013187,0.329670,0.373626,-0.417582,0.139194,3.122344,1.570696,0.111844,0.127473,-0.085958,0.122138,-1.545622,0.971773,0.233226,0.276644,-0.258744,0.196176,0.027786,0.014077,0.423242,0.452283,-0.549567
1.368003,0.082971,-1.552415,0.973716,0.142863,0.174144,-0.149348,0.171429,0.013187,-0.013187,0.329670,0.373626,-0.417582,0.142125,3.154579,1.572161,0.115751,0.129915,-0.086447,0.123119,-1.545483,0.971846,0.235348,0.278907,-0.261502,0.196398,0.027555,0.015211,0.425030,0.453046,-0.553012
1.373235,0.084497,-1.552415,0.973716,0.146296,0.177958,-0.153544,0.127473,0.021978,-0.013187,0.285714,0.358974,-0.388278,0.156777,3.189744,1.553114,0.120147,0.130403,-0.084005,0.124102,-1.545346,0.971926,0.237478,0.281175,-0.264278,0.196605,0.027320,0.016361,0.426811,0.453782,-0.556457
1.378402,0.085260,-1.552033,0.973716,0.147440,0.179866,-0.155451,0.153846,0.021978,-0.013187,0.329670,0.388278,-0.402930,0.183150,3.214652,1.520879,0.124542,0.134310,-0.082051,0.125086,-1.545210,0.972011,0.239617,0.283446,-0.267070,0.196798,0.027078,0.017526,0.428586,0.454491,-0.559904
1.383565,0.086023,-1.552033,0.973716,0.148966,0.181392,-0.156977,0.197802,0.030769,-0.013187,0.300366,0.344322,-0.388278,0.168498,3.233700,1.476923,0.130403,0.128938,-0.078144,0.126070,-1.545076,0.972102,0.241766,0.285720,-0.269880,0.196977,0.026832,0.018706,0.430353,0.455174,-0.563351
1.388753,0.086786,-1.552033,0.973335,0.150874,0.183299,-0.158885,0.153846,0.030769,-0.013187,0.358974,0.373626,-0.373626,0.199267,3.263004,1.430037,0.132357,0.121612,-0.075214,0.127056,-1.544942,0.972199,0.243923,0.287998,-0.272707,0.197141,0.026580,0.019901,0.432112,0.455830,-0.566798
1.393941,0.087549,-1.551652,0.973335,0.152399,0.185206,-0.160410,0.145055,0.030769,-0.021978,0.329670,0.388278,-0.388278,0.218315,3.287912,1.405128,0.137729,0.117216,-0.073748,0.128042,-1.544810,0.972303,0.246089,0.290279,-0.275552,0.197291,0.026324,0.021112,0.433864,0.456459,-0.570246
1.399159,0.088312,-1.551652,0.973335,0.153544,0.186351,-0.161936,0.197802,0.021978,-0.021978,0.300366,0.285714,-0.358974,0.213919,3.318681,1.393407,0.136752,0.116728,-0.073260,0.129029,-1.544679,0.972412,0.248263,0.292563,-0.278413,0.197426,0.026062,0.022339,0.435609,0.457061,-0.573694
1.404341,0.089075,-1.551270,0.973335,0.155070,0.188258,-0.163462,0.171429,0.021978,-0.021978,0.315018,0.388278,-0.329670,0.221245,3.349450,1.372894,0.140171,0.113797,-0.073260,0.130016,-1.544550,0.972527,0.250446,0.294850,-0.281292,0.197546,0.025794,0.023581,0.437346,0.457635,-0.577142
1.409493,0.090600,-1.551270,0.972953,0.158503,0.191691,-0.167277,0.171429,0.039560,-0.021978,0.373626,0.402930,-0.417582,0.225641,3.347985,1.368498,0.134310,0.113309,-0.073748,0.131004,-1.544422,0.972649,0.252638,0.297140,-0.284188,0.197651,0.025522,0.024839,0.439075,0.458183,-0.580590
1.414620,0.091363,-1.550889,0.972953,0.159648,0.193217,-0.168803,0.162637,0.039560,-0.013187,0.315018,0.373626,-0.388278,0.228571,3.334798,1.362637,0.134310,0.114774,-0.079121,0.131993,-1.544295,0.972777,0.254839,0.299433,-0.287101,0.197741,0.025244,0.026112,0.440797,0.458703,-0.584038
1.419733,0.092126,-1.550889,0.972953,0.161173,0.195506,-0.170710,0.189011,0.030769,-0.013187,0.271062,0.461538,-0.432234,0.228571,3.306960,1.365568,0.135287,0.120147,-0.083028,0.132982,-1.544170,0.972911,0.257048,0.301728,-0.290032,0.197816,0.024961,0.027401,0.442511,0.459195,-0.587485
1.424828,0.093271,-1.550507,0.972953,0.162699,0.196651,-0.172999,0.197802,0.030769,-0.013187,0.358974,0.358974,-0.461538,0.172894,3.286447,1.384615,0.137729,0.127473,-0.087912,0.133971,-1.544046,0.973052,0.259266,0.304025,-0.292980,0.197876,0.024673,0.028706,0.444217,0.459659,-0.590932
1.429941,0.094034,-1.550507,0.972953,0.164225,0.198558,-0.175288,0.153846,0.021978,-0.013187,0.300366,0.373626,-0.520147,0.156777,3.273260,1.394872,0.137729,0.127473,-0.088889,0.134960,-1.543923,0.973200,0.261492,0.306325,-0.295945,0.197920,0.024379,0.030027,0.445915,0.460096,-0.594378
1.435061,0.094797,-1.550507,0.972953,0.166133,0.200465,-0.177195,0.180220,0.021978,-0.004396,0.388278,0.402930,-0.520147,0.147985,3.260073,1.396337,0.133333,0.129915,-0.087424,0.136940,-1.543683,0.973515,0.265970,0.310930,-0.301926,0.197963,0.023777,0.032715,0.449287,0.460885,-0.601268
1.440182,0.096323,-1.550126,0.972953,0.168803,0.204280,-0.181010,0.180220,0.030769,-0.004396,0.285714,0.432234,-0.461538,0.111355,3.243956,1.390476,0.135287,0.131380,-0.084982,0.137930,-1.543565,0.973682,0.268221,0.313236,-0.304943,0.197960,0.023467,0.034083,0.450961,0.461237,-0.604711
1.445401,0.097086,-1.550126,0.972953,0.170329,0.205425,-0.182918,0.136264,0.030769,-0.004396,0.402930,0.358974,-0.432234,0.118681,3.229304,1.381685,0.138217,0.136752,-0.081563,0.138920,-1.543448,0.973857,0.270481,0.315543,-0.307977,0.197943,0.023153,0.035467,0.452626,0.461561,-0.608153
1.450506,0.097848,-1.549744,0.972953,0.171855,0.207332,-0.184825,0.180220,0.030769,-0.004396,0.315018,0.402930,-0.446886,0.147985,3.194139,1.362637,0.147009,0.132357,-0.076679,0.139909,-1.543334,0.974039,0.272749,0.317851,-0.311028,0.197909,0.022833,0.036867,0.454284,0.461856,-0.611593
1.455634,0.098611,-1.549744,0.972953,0.173381,0.208858,-0.186351,0.206593,0.030769,-0.004396,0.344322,0.373626,-0.388278,0.128938,3.157509,1.356777,0.143101,0.133822,-0.073748,0.140899,-1.543220,0.974227,0.275025,0.320162,-0.314096,0.197859,0.022509,0.038283,0.455933,0.462122,-0.615032
1.460734,0.099374,-1.549363,0.972953,0.175288,0.210765,-0.187877,0.171429,0.021978,-0.004396,0.417582,0.417582,-0.344322,0.133333,3.139927,1.350916,0.148474,0.131380,-0.070818,0.141888,-1.543109,0.974423,0.277310,0.322473,-0.317182,0.197794,0.022179,0.039715,0.457573,0.462360,-0.618469
1.465797,0.100137,-1.549363,0.972953,0.176432,0.212291,-0.189784,0.180220,0.021978,-0.004396,0.285714,0.344322,-0.432234,0.124542,3.134066,1.347985,0.152869,0.134310,-0.069841,0.142876,-1.542999,0.974626,0.279603,0.324785,-0.320284,0.197712,0.021843,0.041162,0.459205,0.462569,-0.621904
1.470993,0.101663,-1.548981,0.972953,0.179866,0.215724,-0.193599,0.162637,0.021978,-0.004396,0.388278,0.373626,-0.432234,0.143590,3.144322,1.333333,0.154335,0.135775,-0.070330,0.143865,-1.542891,0.974836,0.281904,0.327099,-0.323404,0.197614,0.021503,0.042626,0.460829,0.462750,-0.625337
1.476170,0.102426,-1.548981,0.972953,0.181392,0.217632,-0.195506,0.171429,0.030769,-0.004396,0.315018,0.417582,-0.432234,0.168498,3.138461,1.323077,0.151404,0.138706,-0.071306,0.144852,-1.542784,0.975053,0.284213,0.329413,-0.326541,0.197500,0.021157,0.044106,0.462444,0.462901,-0.628768
1.481295,0.103189,-1.548981,0.972953,0.183299,0.219539,-0.197414,0.153846,0.030769,-0.004396,0.417582,0.402930,-0.461538,0.178755,3.113553,1.312821,0.146032,0.136752,-0.075214,0.145839,-1.542679,0.975279,0.286530,0.331728,-0.329695,0.197369,0.020806,0.045602,0.464050,0.463023,-0.632197
1.486446,0.103952,-1.548600,0.972953,0.185206,0.221447,-0.199702,0.153846,0.030769,-0.004396,0.388278,0.402930,-0.505495,0.224176,3.085714,1.311355,0.147497,0.138706,-0.079121,0.146826,-1.542577,0.975511,0.288855,0.334043,-0.332867,0.197222,0.020450,0.047114,0.465648,0.463115,-0.635623
1.491543,0.104715,-1.548600,0.972953,0.186351,0.222972,-0.201991,0.206593,0.021978,-0.004396,0.358974,0.388278,-0.534799,0.240293,3.069597,1.318681,0.144078,0.147985,-0.082051,0.147812,-1.542475,0.975751,0.291188,0.336359,-0.336055,0.197058,0.020089,0.048643,0.467236,0.463179,-0.639046
1.496664,0.105859,-1.548600,0.972953,0.188258,0.224880,-0.204280,0.206593,0.021978,-0.004396,0.373626,0.417582,-0.549451,0.206593,3.071062,1.327473,0.139194,0.152869,-0.083516,0.148796,-1.542376,0.975999,0.293529,0.338675,-0.339260,0.196878,0.019722,0.050187,0.468816,0.463213,-0.642467
1.501907,0.107385,-1.548218,0.972953,0.191310,0.229076,-0.208858,0.189011,0.013187,-0.004396,0.329670,0.446886,-0.520147,0.199267,3.084249,1.331868,0.130891,0.150916,-0.083516,0.149780,-1.542279,0.976255,0.295877,0.340991,-0.342483,0.196681,0.019351,0.051748,0.470387,0.463217,-0.645884
1.507015,0.108148,-1.548218,0.972953,0.193217,0.230602,-0.210765,0.171429,0.021978,-0.004396,0.388278,0.417582,-0.490842,0.235897,3.090110,1.324542,0.129426,0.149939,-0.082051,0.150763,-1.542183,0.976518,0.298234,0.343307,-0.345723,0.196467,0.018974,0.053324,0.471949,0.463192,-0.649298
1.512119,0.108911,-1.547837,0.972953,0.194743,0.232128,-0.212291,0.206593,0.021978,-0.004396,0.344322,0.358974,-0.417582,0.237363,3.085714,1.328938,0.133822,0.155800,-0.080586,0.151745,-1.542089,0.976790,0.300598,0.345623,-0.348979,0.196236,0.018592,0.054917,0.473501,0.463137,-0.652710
1.517221,0.109674,-1.547837,0.972953,0.196269,0.234035,-0.214199,0.197802,0.030769,0.004396,0.358974,0.446886,-0.417582,0.249084,3.071062,1.337729,0.130891,0.152381,-0.078144,0.152725,-1.541997,0.977069,0.302971,0.347938,-0.352253,0.195989,0.018205,0.056527,0.475045,0.463052,-0.656117
1.522349,0.110819,-1.547837,0.972953,0.198177,0.236324,-0.216487,0.189011,0.030769,-0.004396,0.388278,0.417582,-0.432234,0.243223,3.054945,1.353846,0.127473,0.149451,-0.078632,0.153704,-1.541908,0.977356,0.305350,0.350253,-0.355544,0.195724,0.017813,0.058152,0.476579,0.462937,-0.659521
1.527457,0.111582,-1.547456,0.972953,0.199702,0.238231,-0.218395,0.171429,0.030769,-0.004396,0.402930,0.446886,-0.461538,0.254945,3.035897,1.387546,0.134799,0.144078,-0.080098,0.154682,-1.541820,0.977652,0.307738,0.352568,-0.358852,0.195442,0.017416,0.059794,0.478105,0.462792,-0.662922
1.532567,0.112345,-1.547456,0.972953,0.201228,0.239376,-0.220302,0.189011,0.021978,-0.004396,0.329670,0.358974,-0.490842,0.232967,3.027106,1.422711,0.144078,0.151404,-0.081074,0.155658,-1.541734,0.977956,0.310133,0.354881,-0.362177,0.195143,0.017014,0.061452,0.479620,0.462618,-0.666318
1.537753,0.114252,-1.547074,0.972953,0.205043,0.243572,-0.225261,0.189011,0.021978,0.004396,0.417582,0.432234,-0.549451,0.191941,3.032967,1.463736,0.147009,0.154335,-0.081563,0.156633,-1.541650,0.978268,0.312536,0.357194,-0.365518,0.194826,0.016607,0.063126,0.481127,0.462413,-0.669710
1.542866,0.115015,-1.547074,0.972953,0.206950,0.245861,-0.227550,0.215385,0.021978,0.004396,0.388278,0.446886,-0.564103,0.161172,3.030037,1.500366,0.152381,0.152381,-0.082051,0.157606,-1.541568,0.978589,0.314946,0.359505,-0.368877,0.194492,0.016194,0.064817,0.482623,0.462178,-0.673099
1.547976,0.115778,-1.547074,0.972953,0.208476,0.247387,-0.230220,0.180220,0.021978,0.004396,0.344322,0.432234,-0.608059,0.175824,3.013919,1.544322,0.154335,0.152869,-0.081074,0.158578,-1.541488,0.978918,0.317363,0.361815,-0.372253,0.194140,0.015777,0.066524,0.484111,0.461912,-0.676482
1.553099,0.116541,-1.546693,0.972953,0.210384,0.249294,-0.232891,0.171429,0.030769,0.004396,0.446886,0.388278,-0.608059,0.190476,2.994872,1.583883,0.155311,0.158730,-0.080098,0.159547,-1.541411,0.979256,0.319788,0.364124,-0.375645,0.193771,0.015354,0.068247,0.485589,0.461616,-0.679862
1.558208,0.117685,-1.546693,0.972953,0.212291,0.251202,-0.235180,0.180220,0.030769,0.004396,0.432234,0.432234,-0.549451,0.164103,2.965568,1.643956,0.157753,0.164103,-0.078144,0.160515,-1.541335,0.979602,0.322221,0.366431,-0.379055,0.193384,0.014927,0.069987,0.487057,0.461290,-0.683236
1.563318,0.118448,-1.546693,0.972953,0.213817,0.253109,-0.237087,0.162637,0.030769,0.004396,0.358974,0.446886,-0.520147,0.168498,2.943590,1.686447,0.151404,0.161661,-0.075702,0.161481,-1.541262,0.979958,0.324660,0.368736,-0.382481,0.192980,0.014494,0.071743,0.488515,0.460934,-0.686606
1.568440,0.119974,-1.546311,0.973335,0.217632,0.256924,-0.240902,0.197802,0.013187,0.013187,0.402930,0.402930,-0.432234,0.153846,2.936264,1.731868,0.154335,0.165079,-0.078144,0.162444,-1.541191,0.980322,0.327107,0.371040,-0.385924,0.192558,0.014057,0.073515,0.489964,0.460546,-0.689971
1.573568,0.120737,-1.546311,0.973335,0.218776,0.258450,-0.242809,0.153846,0.013187,0.013187,0.358974,0.417582,-0.461538,0.183150,2.936264,1.759707,0.157753,0.168010,-0.079609,0.163406,-1.541122,0.980695,0.329561,0.373341,-0.389384,0.192117,0.013615,0.075303,0.491403,0.460128,-0.693330
1.578704,0.121500,-1.546311,0.973335,0.220684,0.260739,-0.245098,0.206593,0.013187,0.021978,0.388278,0.446886,-0.505495,0.145055,2.950916,1.756777,0.151404,0.170452,-0.079609,0.164365,-1.541055,0.981077,0.332023,0.375640,-0.392861,0.191659,0.013168,0.077108,0.492831,0.459680,-0.696684
1.583840,0.122644,-1.545930,0.973335,0.222210,0.262646,-0.247387,0.189011,0.013187,0.021978,0.373626,0.490842,-0.520147,0.149451,2.961172,1.767033,0.154335,0.164591,-0.080586,0.165322,-1.540991,0.981468,0.334491,0.377937,-0.396354,0.191183,0.012715,0.078930,0.494250,0.459201,-0.700033
1.588938,0.123407,-1.545930,0.973716,0.224117,0.264553,-0.249676,0.206593,0.013187,0.021978,0.373626,0.402930,-0.549451,0.164103,2.965568,1.762637,0.159707,0.159219,-0.082540,0.166276,-1.540928,0.981868,0.336966,0.380232,-0.399864,0.190689,0.012258,0.080767,0.495659,0.458691,-0.703377
1.594035,0.124170,-1.545930,0.973716,0.226024,0.266079,-0.252346,0.197802,0.013187,0.021978,0.402930,0.402930,-0.593407,0.186081,2.955311,1.777289,0.158242,0.157753,-0.084982,0.167228,-1.540868,0.982277,0.339449,0.382524,-0.403391,0.190176,0.011796,0.082621,0.497058,0.458150,-0.706714
1.599150,0.126078,-1.545548,0.973716,0.229458,0.269894,-0.257687,0.162637,0.021978,0.013187,0.402930,0.417582,-0.622711,0.184615,2.956776,1.800733,0.164591,0.156288,-0.084982,0.168177,-1.540811,0.982696,0.341938,0.384813,-0.406935,0.189645,0.011330,0.084492,0.498447,0.457578,-0.710045
1.604292,0.126841,-1.545548,0.974098,0.231365,0.271801,-0.260357,0.189011,0.021978,0.004396,0.388278,0.417582,-0.593407,0.159707,2.947985,1.827106,0.168498,0.152869,-0.085470,0.169124,-1.540756,0.983124,0.344435,0.387099,-0.410495,0.189096,0.010858,0.086378,0.499826,0.456975,-0.713371
1.609411,0.127604,-1.545548,0.974098,0.233272,0.273709,-0.262646,0.206593,0.021978,0.013187,0.461538,0.432234,-0.534799,0.142125,2.959707,1.856410,0.169475,0.152381,-0.086447,0.170068,-1.540703,0.983561,0.346938,0.389382,-0.414072,0.188529,0.010382,0.088281,0.501194,0.456342,-0.716690
1.614532,0.128367,-1.545548,0.974098,0.235180,0.275616,-0.264553,0.180220,0.021978,0.013187,0.432234,0.388278,-0.505495,0.136264,2.981685,1.888645,0.169475,0.156777,-0.087912,0.171009,-1.540652,0.984009,0.349448,0.391662,-0.417665,0.187943,0.009901,0.090201,0.502552,0.455677,-0.720003
1.619680,0.129129,-1.545167,0.974098,0.237087,0.277523,-0.266842,0.197802,0.013187,0.013187,0.402930,0.432234,-0.476190,0.146520,2.999267,1.925275,0.167521,0.160195,-0.086447,0.171947,-1.540604,0.984465,0.351965,0.393938,-0.421275,0.187338,0.009415,0.092136,0.503900,0.454981,-0.723309
1.624790,0.130274,-1.545167,0.974098,0.238994,0.279431,-0.268750,0.171429,0.013187,0.021978,0.402930,0.446886,-0.490842,0.106960,3.008059,1.976557,0.163614,0.157265,-0.085470,0.172881,-1.540559,0.984932,0.354488,0.396211,-0.424902,0.186715,0.008924,0.094088,0.505237,0.454254,-0.726609
1.629918,0.131800,-1.545167,0.974479,0.242809,0.283627,-0.273709,0.206593,0.013187,0.039560,0.461538,0.432234,-0.564103,0.102564,3.030037,2.016117,0.161661,0.159707,-0.084982,0.173813,-1.540516,0.985408,0.357019,0.398480,-0.428545,0.186073,0.008429,0.096057,0.506564,0.453497,-0.729901
1.635077,0.132563,-1.545167,0.974861,0.244335,0.285534,-0.276379,0.171429,0.013187,0.039560,0.373626,0.461538,-0.564103,0.114286,3.057875,2.043956,0.155800,0.161661,-0.082051,0.175666,-1.540437,0.986391,0.362099,0.403006,-0.435880,0.184733,0.007424,0.100042,0.509185,0.451887,-0.736466
1.640177,0.133326,-1.544785,0.974861,0.246242,0.287442,-0.279049,0.180220,0.013187,0.039560,0.358974,0.402930,-0.637363,0.130403,3.076923,2.077656,0.156288,0.164591,-0.078144,0.176588,-1.540401,0.986897,0.364649,0.405263,-0.439572,0.184035,0.006915,0.102060,0.510480,0.451036,-0.739737
1.645280,0.134470,-1.544785,0.975242,0.248531,0.289349,-0.282483,0.189011,0.013187,0.048352,0.417582,0.432234,-0.652015,0.131868,3.107692,2.089377,0.154823,0.163126,-0.072772,0.177506,-1.540368,0.987413,0.367205,0.407515,-0.443280,0.183318,0.006401,0.104093,0.511765,0.450153,-0.743000
1.650389,0.135233,-1.544785,0.975242,0.250439,0.291257,-0.285153,0.145055,0.021978,0.048352,0.446886,0.432234,-0.637363,0.155311,3.135531,2.058608,0.151404,0.162149,-0.071306,0.178420,-1.540338,0.987940,0.369767,0.409763,-0.447005,0.182581,0.005883,0.106143,0.513038,0.449239,-0.746256
1.655519,0.135996,-1.544785,0.975624,0.251965,0.293545,-0.287442,0.215385,0.021978,0.048352,0.388278,0.476190,-0.549451,0.159707,3.173626,2.027839,0.157753,0.166056,-0.071795,0.179331,-1.540310,0.988477,0.372336,0.412007,-0.450746,0.181826,0.005360,0.108209,0.514301,0.448294,-0.749505
1.660628,0.136759,-1.544404,0.976005,0.253872,0.295453,-0.289731,0.206593,0.021978,0.039560,0.417582,0.388278,-0.549451,0.168498,3.197070,1.991209,0.165079,0.168498,-0.072772,0.180238,-1.540285,0.989024,0.374912,0.414245,-0.454503,0.181052,0.004833,0.110291,0.515553,0.447317,-0.752745
1.665743,0.138666,-1.544404,0.976387,0.258068,0.299268,-0.294308,0.189011,0.021978,0.030769,0.490842,0.432234,-0.505495,0.156777,3.210256,1.975092,0.164103,0.168010,-0.077656,0.181141,-1.540262,0.989582,0.377493,0.416479,-0.458277,0.180258,0.004301,0.112390,0.516794,0.446310,-0.755977
1.670880,0.139429,-1.544022,0.976387,0.259976,0.301175,-0.296597,0.162637,0.021978,0.030769,0.446886,0.446886,-0.549451,0.174359,3.214652,1.948718,0.162637,0.167521,-0.080586,0.182040,-1.540242,0.990150,0.380081,0.418707,-0.462066,0.179445,0.003765,0.114504,0.518024,0.445270,-0.759201
1.675965,0.140192,-1.544022,0.976387,0.261883,0.303082,-0.299268,0.162637,0.013187,0.039560,0.432234,0.432234,-0.564103,0.194872,3.217582,1.917949,0.165079,0.176313,-0.080098,0.182934,-1.540225,0.990729,0.382675,0.420930,-0.465872,0.178613,0.003225,0.116635,0.519243,0.444200,-0.762416
